cohort,column,language,metric,value
2017-10,payload.pull_request.base.repo.open_issues_count,Forth,25%,2.0
2017-10,payload.pull_request.base.repo.open_issues_count,Fortran,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,FreeMarker,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,GAMS,25%,14.0
2017-10,payload.pull_request.base.repo.open_issues_count,GAP,25%,15.0
2017-10,payload.pull_request.base.repo.open_issues_count,GCC Machine Description,25%,3026.0
2017-10,payload.pull_request.base.repo.open_issues_count,GDB,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,GDScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,GLSL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Game Maker Language,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Genshi,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Gherkin,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Glyph,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Gnuplot,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Go,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Gosu,25%,16.0
2017-10,payload.pull_request.base.repo.open_issues_count,Grammatical Framework,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,Groff,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Groovy,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,HCL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,HLSL,25%,10.0
2017-10,payload.pull_request.base.repo.open_issues_count,HTML,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Hack,25%,1.25
2017-10,payload.pull_request.base.repo.open_issues_count,Handlebars,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Harbour,25%,22.75
2017-10,payload.pull_request.base.repo.open_issues_count,Haskell,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Haxe,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Hy,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,HyPhy,25%,44.0
2017-10,payload.pull_request.base.repo.open_issues_count,IDL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,IGOR Pro,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Idris,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Inform 7,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Inno Setup,25%,8.0
2017-10,payload.pull_request.base.repo.open_issues_count,Io,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Isabelle,25%,137.0
2017-10,payload.pull_request.base.repo.open_issues_count,Jasmin,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Java,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,JavaScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Jolie,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Julia,25%,4.0
2017-10,payload.pull_request.base.repo.open_issues_count,Jupyter Notebook,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,KiCad,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Kotlin,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,LLVM,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,LOLCODE,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,LSL,25%,1.5
2017-10,payload.pull_request.base.repo.open_issues_count,LabVIEW,25%,4.5
2017-10,payload.pull_request.base.repo.open_issues_count,Lasso,25%,54.0
2017-10,payload.pull_request.base.repo.open_issues_count,Lean,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Lex,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,LilyPond,25%,27.5
2017-10,payload.pull_request.base.repo.open_issues_count,Limbo,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Liquid,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,LiveScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Logos,25%,8.0
2017-10,payload.pull_request.base.repo.open_issues_count,Logtalk,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,LookML,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,LoomScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Lua,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,M,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,M4,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,MAXScript,25%,91.0
2017-10,payload.pull_request.base.repo.open_issues_count,MQL4,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,MQL5,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Makefile,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Mako,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,Mask,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Mathematica,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Matlab,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Max,25%,0.25
2017-10,payload.pull_request.base.repo.open_issues_count,Mercury,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Meson,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Metal,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Modelica,25%,10.0
2017-10,payload.pull_request.base.repo.open_issues_count,Modula-2,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Monkey,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,MoonScript,25%,4.5
2017-10,payload.pull_request.base.repo.open_issues_count,NCL,25%,26.0
2017-10,payload.pull_request.base.repo.open_issues_count,NSIS,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Nemerle,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,NetLogo,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,NewLisp,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Nginx,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Nim,25%,4.0
2017-10,payload.pull_request.base.repo.open_issues_count,Nimrod,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Nix,25%,2342.0
2017-10,payload.pull_request.base.repo.open_issues_count,OCaml,25%,5.0
2017-10,payload.pull_request.base.repo.open_issues_count,Objective-C,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Objective-C++,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Objective-J,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,OpenEdge ABL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,OpenSCAD,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Ox,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Oz,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,P4,25%,40.5
2017-10,payload.pull_request.base.repo.open_issues_count,PAWN,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,PHP,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,PLSQL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,PLpgSQL,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,POV-Ray SDL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Pan,25%,8.0
2017-10,payload.pull_request.base.repo.open_issues_count,Papyrus,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Parrot,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Pascal,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Pep8,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Perl,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Perl 6,25%,2.0
2017-10,payload.pull_request.base.repo.open_issues_count,Perl6,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,PicoLisp,25%,36.0
2017-10,payload.pull_request.base.repo.open_issues_count,PigLatin,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Pony,25%,255.0
2017-10,payload.pull_request.base.repo.open_issues_count,PostScript,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,PowerBuilder,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,PowerShell,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Processing,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Prolog,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Propeller Spin,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Protocol Buffer,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Puppet,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Pure Data,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,PureBasic,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,PureScript,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Python,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,QML,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,QMake,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,R,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,RAML,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,REALbasic,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,REXX,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Racket,25%,0.25
2017-10,payload.pull_request.base.repo.open_issues_count,Ragel,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Ragel in Ruby Host,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Rascal,25%,11.5
2017-10,payload.pull_request.base.repo.open_issues_count,Rebol,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Red,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Ren'Py,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,RenderScript,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Ring,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,RobotFramework,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Roff,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Ruby,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Rust,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,SAS,25%,0.5
2017-10,payload.pull_request.base.repo.open_issues_count,SMT,25%,142.75
2017-10,payload.pull_request.base.repo.open_issues_count,SQF,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,SQLPL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,SRecode Template,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,SaltStack,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Scala,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Scheme,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Scilab,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Self,25%,38.0
2017-10,payload.pull_request.base.repo.open_issues_count,ShaderLab,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Shell,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Shen,25%,26.75
2017-10,payload.pull_request.base.repo.open_issues_count,Slash,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Smali,25%,0.5
2017-10,payload.pull_request.base.repo.open_issues_count,Smalltalk,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Smarty,25%,5.0
2017-10,payload.pull_request.base.repo.open_issues_count,SourcePawn,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Squirrel,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Stan,25%,177.0
2017-10,payload.pull_request.base.repo.open_issues_count,Standard ML,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,Stata,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,SuperCollider,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Swift,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,SystemVerilog,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,TI Program,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,TLA,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,TXL,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,Tcl,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,TeX,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Terra,25%,2.0
2017-10,payload.pull_request.base.repo.open_issues_count,Thrift,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Turing,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,TypeScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Uno,25%,4.25
2017-10,payload.pull_request.base.repo.open_issues_count,UnrealScript,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,UrWeb,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,VCL,25%,19.0
2017-10,payload.pull_request.base.repo.open_issues_count,VHDL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Vala,25%,8.5
2017-10,payload.pull_request.base.repo.open_issues_count,Verilog,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Vim script,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,VimL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Visual Basic,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Volt,25%,2.0
2017-10,payload.pull_request.base.repo.open_issues_count,Vue,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Web Ontology Language,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,WebAssembly,25%,2.0
2017-10,payload.pull_request.base.repo.open_issues_count,WebIDL,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,X10,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,XC,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,XML,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,XProc,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,XQuery,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,XS,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,XSLT,25%,1.0
2017-10,payload.pull_request.base.repo.open_issues_count,Xojo,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Xtend,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Yacc,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,Zephir,25%,3.0
2017-10,payload.pull_request.base.repo.open_issues_count,eC,25%,
2017-10,payload.pull_request.base.repo.open_issues_count,nesC,25%,0.0
2017-10,payload.pull_request.base.repo.open_issues_count,ooc,25%,20.0
2017-10,payload.pull_request.base.repo.open_issues_count,wdl,25%,8.5
2017-10,payload.pull_request.base.repo.open_issues_count,xBase,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,1C Enterprise,25%,5.0
2017-11,payload.pull_request.base.repo.open_issues_count,ABAP,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,AGS Script,25%,9.0
2017-11,payload.pull_request.base.repo.open_issues_count,AMPL,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,ANTLR,25%,106.0
2017-11,payload.pull_request.base.repo.open_issues_count,API Blueprint,25%,1.0
2017-11,payload.pull_request.base.repo.open_issues_count,APL,25%,0.25
2017-11,payload.pull_request.base.repo.open_issues_count,ASP,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,ATS,25%,0.25
2017-11,payload.pull_request.base.repo.open_issues_count,ActionScript,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Ada,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Agda,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Alloy,25%,11.0
2017-11,payload.pull_request.base.repo.open_issues_count,AngelScript,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,ApacheConf,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Apex,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,AppleScript,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Arc,25%,1.75
2017-11,payload.pull_request.base.repo.open_issues_count,Arduino,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,AspectJ,25%,15.5
2017-11,payload.pull_request.base.repo.open_issues_count,Assembly,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Augeas,25%,94.0
2017-11,payload.pull_request.base.repo.open_issues_count,AutoHotkey,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,AutoIt,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Awk,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Ballerina,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Batchfile,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Bison,25%,
2017-11,payload.pull_request.base.repo.open_issues_count,BitBake,25%,1.0
2017-11,payload.pull_request.base.repo.open_issues_count,BlitzBasic,25%,2.0
2017-11,payload.pull_request.base.repo.open_issues_count,BlitzMax,25%,
2017-11,payload.pull_request.base.repo.open_issues_count,Bluespec,25%,24.0
2017-11,payload.pull_request.base.repo.open_issues_count,Brainfuck,25%,2.0
2017-11,payload.pull_request.base.repo.open_issues_count,Brightscript,25%,0.0
2017-11,payload.pull_request.base.repo.open_issues_count,Bro,25%,0.0
